location_id	address	city	state	zip	phone
90	1619 Pacific Hwy	San Diego	CA	92101	(619) 232-7316
23	2959 Upas St	San Diego	CA	92104	(619) 295-8443
29	5155 College Ave	San Diego	CA	92115	(619) 286-0433
60	9380 Mira Mesa Blvd	San Diego	CA	92126	(858) 566-0052
74	1880 Coronado Ave	San Diego	CA	92154	(619) 424-8383
72	10809 Tierrasanta Blvd	San Diego	CA	92124	(858) 268-8228
69	16725 Bernardo Center Dr	San Diego	CA	92128	(858) 485-5413
3018	4375 Genesee Ave	San Diego	CA	92117	(858) 627-9738
3017	4798 Clairemont Mesa Blvd	San Diego	CA	92117	(858) 627-9552
22	1340 Rosecrans St	San Diego	CA	92106	(619) 222-7608
14	6080 Mission Gorge Rd	San Diego	CA	92120	(619) 325-1799
3012	3801 Murphy Canyon Rd	San Diego	CA	92123	(858) 467-1421
3010	2905 Alta View Dr	San Diego	CA	92139	(619) 472-8958
3034	14371 Penasquitos Dr	San Diego	CA	92129	(858) 672-4637
26	3838 Midway Dr	San Diego	CA	92110	(619) 224-2122
44	1905 Garnet Ave	San Diego	CA	92109	(858) 272-5712
87	7425 Mission Gorge Rd	San Diego	CA	92120	(619) 265-2188
31	1110 C St	San Diego	CA	92101	(619) 234-0785
18	2886 El Cajon Blvd	San Diego	CA	92104	(619) 283-3412
34	1636 Euclid Ave	San Diego	CA	92105	(619) 264-0061
3047	1350 S 43rd St	San Diego	CA	92113	(619) 262-8516
13	3850 Clairemont Mesa Blvd	San Diego	CA	92117	(858) 273-5861
33	220 W Washington St	San Diego	CA	92103	(619) 260-8306
84	804 University Ave	San Diego	CA	92103	(619) 298-1273
3058	2525 Otay Center Dr	San Diego	CA	92154	(619) 710-2427
21	4751 El Cajon Blvd	San Diego	CA	92115	(619) 583-6942
3053	9215 Clairemont Mesa Blvd	San Diego	CA	92123	(858) 573-2972
8	4815 Voltaire St	San Diego	CA	92107	(619) 223-7714
3069	4075 University Ave	San Diego	CA	92105	(619) 281-8735
37	7170 Linda Vista Rd	San Diego	CA	92111	(858) 571-1671
85	7786 Balboa Ave	San Diego	CA	92111	(858) 560-2015
3045	10537 Scripps Poway Pkwy	San Diego	CA	92131	(858) 549-9163
3389	1125 W Arrow Hwy	San Dimas	CA	91773	(909) 394-1919
315	314 San Fernando Mission Blvd	San Fernando	CA	91340	(818) 365-1916
552	42 1st St	San Francisco	CA	94105	(415) 882-7921
545	400 Geary St	San Francisco	CA	94102	(415) 673-0868
558	4649 Geary Blvd	San Francisco	CA	94118	(415) 752-4916
556	366 Bayshore Blvd	San Francisco	CA	94124	(415) 641-8467
312	901 W Las Tunas Dr	San Gabriel	CA	91776	(626) 570-6131
5392	2291 W Esplanade Ave	San Jacinto	CA	92582	(951) 654-1310
3272	770 W Ramona Expy	San Jacinto	CA	92582	(951) 654-3374
590	3395 Stevens Creek Blvd	San Jose	CA	95117	(408) 247-1077
595	6239 Santa Teresa Blvd	San Jose	CA	95119	(408) 225-5417
522	15 S Capitol Ave	San Jose	CA	95127	(408) 259-3443
459	5220 Prospect Rd	San Jose	CA	95129	(408) 253-7149
415	1841 Story Rd	San Jose	CA	95122	(408) 259-6420
409	148 E San Carlos St	San Jose	CA	95112	(408) 287-7520
407	1075 Willow St	San Jose	CA	95125	(408) 947-1488
439	1558 W San Carlos St	San Jose	CA	95126	(408) 293-9605
440	1632 Tully Rd	San Jose	CA	95122	(408) 274-3972
3430	697 Curtner Ave	San Jose	CA	95125	(408) 267-6682
445	425 Blossom Hill Rd	San Jose	CA	95123	(408) 629-5518
506	2195 Morrill Ave	San Jose	CA	95132	(408) 262-0633
458	4602 Almaden Expy	San Jose	CA	95118	(408) 723-3845
485	611 E Capitol Expy	San Jose	CA	95111	(408) 578-5057
3464	6101 San Ignacio Ave	San Jose	CA	95119	(408) 629-4465
3443	3493 Mckee Rd	San Jose	CA	95127	(408) 937-5839
393	26942 Ortega Hwy	San Juan Capistrano	CA	92675	(949) 240-0247
540	699 Lewelling Blvd Ste 120	San Leandro	CA	94579	(510) 352-4849
452	780 Marina Blvd	San Leandro	CA	94577	(510) 352-6610
4391	15025 Hesperian Blvd	San Leandro	CA	94578	(510) 481-1880
491	17550 Hesperian Blvd	San Lorenzo	CA	94580	(510) 481-2697
3290	390 Santa Rosa St	San Luis Obispo	CA	93405	(805) 547-0852
96	717 San Marcos Blvd	San Marcos	CA	92069	(760) 744-2893
71	1655 Capalina Rd	San Marcos	CA	92069	(760) 744-9144
495	555 E 3rd Ave	San Mateo	CA	94401	(650) 347-5911
542	14395 San Pablo Ave	San Pablo	CA	94806	(510) 232-0905
4353	50 San Pablo Towne Ctr	San Pablo	CA	94806	(510) 412-9712
227	600 S Gaffey St	San Pedro	CA	90731	(310) 832-1620
461	1814 2nd St	San Rafael	CA	94901	(415) 453-8510
76	402 W San Ysidro Blvd	San Ysidro	CA	92173	(619) 428-0731
64	721 E San Ysidro Blvd	San Ysidro	CA	92173	(619) 428-4679
519	1300 Jensen Ave	Sanger	CA	93657	(559) 875-7824
3180	601 N Main St	Santa Ana	CA	92701	(714) 836-4368
3545	1730 E Edinger Ave	Santa Ana	CA	92705	(714) 259-7824
3527	3710 S Bristol St	Santa Ana	CA	92704	(714) 241-1185
397	719 N Bristol St	Santa Ana	CA	92703	(714) 835-4610
3241	2502 S Harbor Blvd	Santa Ana	CA	92704	(714) 662-3563
3198	1300 W Edinger Ave	Santa Ana	CA	92704	(714) 754-7290
3158	820 N Harbor Dr	Santa Ana	CA	92703	(714) 554-1692
157	1502 S Main St	Santa Ana	CA	92707	(714) 543-9433
3187	720 E Dyer Rd	Santa Ana	CA	92705	(714) 546-4296
366	501 N Milpas St	Santa Barbara	CA	93103	(805) 965-7714
359	3747 State St	Santa Barbara	CA	93105	(805) 682-8674
3467	3465 Homestead Rd	Santa Clara	CA	95051	(408) 557-0149
401	3367 El Camino Real	Santa Clara	CA	95051	(408) 249-7940
4388	2845 Augustine Dr	Santa Clara	CA	95054	(408) 969-0887
423	911 El Camino Real	Santa Clara	CA	95050	(408) 244-0255
3344	26547 Bouquet Canyon Rd	Santa Clarita	CA	91350	(661) 297-4881
369	22908 Lyons Ave	Santa Clarita	CA	91321	(661) 254-3330
3595	18525 Via Princessa	Santa Clarita	CA	91387	(661) 251-0017
3296	24820 Pico Canyon Rd	Santa Clarita	CA	91381	(661) 259-1401
444	640 Ocean St	Santa Cruz	CA	95060	(831) 425-8964
5333	13402 Imperial Hwy	Santa Fe Springs	CA	90670	(562) 407-2069
3218	11442 Telegraph Rd	Santa Fe Springs	CA	90670	(562) 868-1242
3209	1041 E Main St	Santa Maria	CA	93454	(805) 346-1190
9001	830 S Broadway	Santa Maria	CA	93454	(805) 922-5693
3317	2306 S Broadway	Santa Maria	CA	93454	(805) 922-0627
237	2423 Wilshire Blvd	Santa Monica	CA	90403	(310) 829-5761
153	802 Santa Monica Blvd	Santa Monica	CA	90401	(310) 458-3584
274	2025 Lincoln Blvd	Santa Monica	CA	90405	(310) 450-2927
5334	12754 S Highway 33	Santa Nella	CA	95322	(209) 826-4078
165	306 S Palm Ave	Santa Paula	CA	93060	(805) 525-7992
3497	2755 Santa Rosa Ave	Santa Rosa	CA	95407	(707) 535-0154
581	3086 Marlow Rd	Santa Rosa	CA	95403	(707) 545-5834
463	1004 Steele Ln	Santa Rosa	CA	95403	(707) 526-9877
497	2550 Hoen Frontage Rd	Santa Rosa	CA	95405	(707) 526-9050
554	425 Sebastopol Rd	Santa Rosa	CA	95407	(707) 571-0153
3007	10330 Mast Blvd	Santee	CA	92071	(619) 562-4473
3056	8500 Magnolia Ave	Santee	CA	92071	(619) 258-5492
20	9337 Mission Gorge Rd	Santee	CA	92071	(619) 448-1245
4401	6014 Scotts Valley Dr	Scotts Valley	CA	95066	(831) 430-9262
454	1533 Fremont Blvd	Seaside	CA	93955	(831) 394-2747
3395	2867 Highland Ave	Selma	CA	93662	(559) 898-0206
3565	15651 Nordhoff St	Sepulveda	CA	91343	(818) 893-9919
5409	801 E Spring St	Signal Hill	CA	90755	(562) 426-3069
3365	5798 E Los Angeles Ave	Simi Valley	CA	93063	(805) 526-2440
3540	130 Cochran St	Simi Valley	CA	93065	(805) 955-0799
3281	1579 Los Angeles Ave	Simi Valley	CA	93065	(805) 520-1666
3466	602 W Napa St	Sonoma	CA	95476	(707) 935-0258
518	13751 Mono Way	Sonora	CA	95370	(209) 532-2900
220	3504 Firestone Blvd	South Gate	CA	90280	(323) 564-8168
3228	8920 Atlantic Ave	South Gate	CA	90280	(323) 569-2335
7321	2649 Lake Tahoe Blvd	South Lake Tahoe	CA	96150	(530) 544-7321
516	1695 El Camino Real	South San Francisco	CA	94080	(650) 994-5805
448	201 S Spruce St	South San Francisco	CA	94080	(650) 588-7400
73	1047 Sweetwater Rd	Spring Valley	CA	91977	(619) 464-0705
65	10255 Campo Rd	Spring Valley	CA	91978	(619) 660-0905
247	8040 Chapman Ave	Stanton	CA	90680	(714) 897-3289
3204	7482 Katella Ave	Stanton	CA	90680	(714) 891-6024
486	920 E Hammer Ln	Stockton	CA	95210	(209) 473-7016
3408	4989 S Highway 99	Stockton	CA	95215	(209) 943-2157
460	6200 Pacific Ave	Stockton	CA	95207	(209) 957-8173
464	1504 Pacific Ave	Stockton	CA	95204	(209) 466-9256
4370	733 W Charter Wy	Stockton	CA	95206	(209) 465-2682
534	2592 March Ln	Stockton	CA	95207	(209) 951-6424
4374	10858 Trinity Park Way	Stockton	CA	95219	(209) 956-0596
565	3506 W Hammer Ln	Stockton	CA	95219	(209) 951-6818
3483	499 Grizzly Island Rd	Suisun City	CA	94585	(707) 426-6119
341	7955 Vineland Ave	Sun Valley	CA	91352	(818) 764-0359
301	8405 Foothill Blvd	Sunland	CA	91040	(818) 352-1881
504	813 W El Camino Real	Sunnyvale	CA	94087	(408) 737-2751
3432	2910 Main St	Susanville	CA	96130	(530) 257-7838
332	13622 Foothill Blvd	Sylmar	CA	91342	(818) 365-5477
3231	801 Tucker Rd	Tehachapi	CA	93561	(661) 822-1316
3364	40412 Winchester Rd	Temecula	CA	92591	(951) 699-5668
48	27410 Jefferson Ave	Temecula	CA	92590	(951) 676-6037
3391	32055 Temecula Pkwy	Temecula	CA	92592	(951) 303-0933
3156	9965 Lower Azusa Rd	Temple City	CA	91780	(626) 401-9730
351	484 Moorpark Rd	Thousand Oaks	CA	91360	(805) 495-7874
3374	72955 Varner Rd	Thousand Palms	CA	92276	(760) 343-3796
3288	2705 Pacific Coast Hwy	Torrance	CA	90505	(310) 534-0220
5350	3940 Redondo Beach Blvd	Torrance	CA	90504	(310) 715-6494
267	2760 Cabrillo Ave	Torrance	CA	90501	(310) 212-0967
261	4911 Torrance Blvd	Torrance	CA	90503	(310) 371-8306
230	17916 Hawthorne Blvd	Torrance	CA	90504	(310) 370-9262
3332	2186 Redondo Beach Blvd	Torrance	CA	90504	(310) 538-1459
3155	835 W Carson St	Torrance	CA	90502	(310) 212-0972
3270	21602 Plano Trabuco Rd	Trabuco Canyon	CA	92679	(949) 589-3276
4376	3400 Macarthur Dr	Tracy	CA	95376	(209) 839-9732
4300	1935 W 11th St	Tracy	CA	95376	(209) 836-2066
557	611 W Grant Line Rd	Tracy	CA	95376	(209) 836-2673
480	444 E Tulare Ave	Tulare	CA	93274	(559) 688-6464
3484	2601 Geer Rd	Turlock	CA	95382	(209) 656-1845
466	100 N Golden State Blvd	Turlock	CA	95380	(209) 669-6585
3409	1951 Lander Rd	Turlock	CA	95380	(209) 634-5848
3275	3089 Edinger Ave	Tustin	CA	92780	(949) 857-0849
295	14002 Newport Ave	Tustin	CA	92780	(714) 832-4203
396	17401 17th St	Tustin	CA	92780	(714) 731-9960
3563	73762 29 Palms Hwy	Twentynine Palms	CA	92277	(760) 361-5117
3469	1115 Airport Park Blvd	Ukiah	CA	95482	(707) 462-5296
186	611 W Foothill Blvd	Upland	CA	91786	(909) 946-9588
3475	220 Nut Tree Pkwy	Vacaville	CA	95687	(707) 446-2366
551	1035 Alamo Dr	Vacaville	CA	95687	(707) 446-2645
475	290 E Monte Vista Ave	Vacaville	CA	95688	(707) 448-0192
587	1130 Leisure Town Rd	Vacaville	CA	95687	(707) 448-1383
5319	28083 Newhall Ranch Rd	Valencia	CA	91355	(661) 257-9267
3390	28144 The Old Rd	Valencia	CA	91355	(661) 295-3258
3453	35 Admiral Callaghan Ln	Vallejo	CA	94591	(707) 557-3473
470	400 Broadway St	Vallejo	CA	94590	(707) 554-3562
520	1610 Lewis Brown Dr	Vallejo	CA	94589	(707) 552-8307
3205	6351 Sepulveda Blvd	Van Nuys	CA	91411	(818) 988-4049
330	6416 Woodman Ave	Van Nuys	CA	91401	(818) 909-0066
337	6847 Van Nuys Blvd	Van Nuys	CA	91405	(818) 782-1823
3553	16860 Vanowen St	Van Nuys	CA	91406	(818) 779-1350
3351	11044 Citrus Dr	Ventura	CA	93004	(805) 647-5451
3354	2115 S Victoria Ave	Ventura	CA	93003	(805) 658-1723
372	2352 E Thompson Blvd	Ventura	CA	93003	(805) 643-6617
5399	14515 Mojave Dr	Victorville	CA	92394	(760) 241-3022
3269	12440 Amargosa Rd	Victorville	CA	92392	(760) 241-0740
361	14618 7th St	Victorville	CA	92392	(760) 243-7575
3184	12134 Hesperia Rd	Victorville	CA	92392	(760) 241-7479
427	1120 S Mooney Blvd	Visalia	CA	93277	(559) 732-0522
3440	1400 N Ben Maddox Way	Visalia	CA	93292	(559) 741-1116
3592	5340 W Cypress Ave	Visalia	CA	93277	(559) 739-7369
3019	1471 N Santa Fe Ave	Vista	CA	92084	(760) 630-4895
3002	740 Sycamore Rd	Vista	CA	92083	(760) 727-4081
55	815 E Vista Way	Vista	CA	92084	(760) 758-2146
3032	3281 Business Park Dr	Vista	CA	92081	(760) 734-1816
3029	260 S Melrose Dr	Vista	CA	92081	(760) 940-8255
3210	1245 N Grand Ave	Walnut	CA	91789	(909) 595-9856
417	2295 N Main St	Walnut Creek	CA	94596	(925) 944-5690
4383	1920 Highway 46	Wasco	CA	93280	(661) 758-4754
574	1085 S Green Valley Rd	Watsonville	CA	95076	(831) 724-3993
358	2548 S Azusa Ave	West Covina	CA	91792	(626) 912-0784
3456	775 Harbor Pointe Pl	West Sacramento	CA	95605	(916) 374-8319
150	15521 Brookhurst St	Westminster	CA	92683	(714) 839-2339
3338	13721 Goldenwest St	Westminster	CA	92683	(714) 899-9112
297	11303 Washington Blvd	Whittier	CA	90606	(562) 699-2684
3221	13561 Whittier Blvd	Whittier	CA	90605	(562) 696-7188
221	13400 Telegraph Rd	Whittier	CA	90605	(562) 941-6480
5321	15948 Whittier Blvd	Whittier	CA	90603	(562) 943-2834
3303	14437 Telegraph Rd	Whittier	CA	90604	(562) 204-0614
5364	36196 Hidden Springs Rd	Wildomar	CA	92595	(951) 678-8833
3311	21960 Bundy Canyon Rd	Wildomar	CA	92595	(951) 245-7970
4357	788 S Main St	Willits	CA	95490	(707) 459-4129
3151	1010 W Pacific Coast Hwy	Wilmington	CA	90744	(310) 835-5308
3196	17022 Van Buren Blvd	Woodcrest	CA	92504	(951) 780-4951
512	1200 E Main St	Woodland	CA	95776	(530) 666-4374
3457	2010 E Main St	Woodland	CA	95776	(530) 669-6606
3347	20037 Ventura Blvd	Woodland Hills	CA	91364	(818) 887-9339
343	22664 Ventura Blvd	Woodland Hills	CA	91364	(818) 224-3460
353	22730 Victory Blvd	Woodland Hills	CA	91367	(818) 715-0550
3588	35745 Ghost Town Rd	Yermo	CA	92398	(760) 254-3543
3234	21430 Yorba Linda Blvd	Yorba Linda	CA	92887	(714) 970-2862
546	1111 Colusa Ave	Yuba City	CA	95991	(530) 673-0230
4359	1030 Tharp Rd	Yuba City	CA	95993	(530) 673-3283
169	34504 Yucaipa Blvd	Yucaipa	CA	92399	(909) 797-5344
3306	57930 29 Palms Hwy	Yucca Valley	CA	92284	(760) 369-0904
location_id	address	city	state	zip	phone
8223	50 E Puainako St	Hilo	HI	96720	(808) 959-3111
8213	4510 Salt Lake Blvd	Honolulu	HI	96818	(808) 487-2423
8227	1001 Bishop St	Honolulu	HI	96813	(808) 523-9884
8210	633 Kapahulu Ave	Honolulu	HI	96815	(808) 735-2696
8230	4859 Warden Ave	Honolulu	HI	96818	(808) 422-6887
8208	875 Kapiolani Blvd	Honolulu	HI	96813	(808) 593-8076
8237	1525 S King St	Honolulu	HI	96826	(808) 941-1429
8244	1180 S King St	Honolulu	HI	96814	(808) 591-1096
8205	2317 N School St	Honolulu	HI	96819	(808) 841-7211
8204	1970 S King St	Honolulu	HI	96826	(808) 949-1471
8203	2183 N King St	Honolulu	HI	96819	(808) 847-6058
8201	535 Dillingham Blvd	Honolulu	HI	96817	(808) 847-3837
8212	150 E Kamehameha Ave	Kahului	HI	96732	(808) 871-5866
8219	112 Oneawa St	Kailua	HI	96734	(808) 263-6441
8251	75-934 Henry St	Kailua Kona	HI	96740	(808) 331-8808
8211	45-960 Kam Hwy	Kaneohe	HI	96744	(808) 247-1766
8246	591 Farrington Hwy	Kapolei	HI	96707	(808) 674-9607
8222	1301 S  Kehei  Rd	Kihei	HI	96753	(808) 874-0155
8239	95-221 Kipapa Dr	Mililani	HI	96789	(808) 625-2811
8233	384 Kamehameha Hwy	Pearl City	HI	96782	(808) 487-8404
8209	11 S Kamehameha Hwy	Wahiawa	HI	96786	(808) 621-8113
8252	85-950 Farrington Hwy	Waianae	HI	96792	(808) 668-2164
8245	700 Lower Main St	Wailuku	HI	96793	(808) 249-2943
8207	41-1537 Kalanianaole Hwy	Waimanalo	HI	96795	(808) 259-8127
8206	94-866 Moloalo Ave	Waipahu	HI	96797	(808) 671-0033
8249	94-327 Kunia Rd	Waipahu	HI	96797	(808) 671-2300
8217	94-839 Ukee St	Waipahu	HI	96797	(808) 671-2448
